protIDs,surfaces,prot_lengths,surface_seq,frac_mod_beta_list,frac_mod_alfa_list,frac_exp_alfa_list,frac_k_minus_r,frac_neg,frac_pos,frac_charged,pos_minus_neg
P77806,16690.285324053853,382,43.691846398046735,0.13793103448275862,0.36024844720496896,0.18633540372670807,-0.02356020942408377,0.00025355664592527615,0.00027411529289219044,0.0005276719388174666,2.055864696691429e-05
P06616,15435.273343167066,292,52.86052514783242,0.22535211267605634,0.36792452830188677,0.25471698113207547,0.00684931506849315,0.0004339463313942578,0.0005277725652092324,0.0009617188966034903,9.382623381497463e-05
P0A7E3,10823.134316975671,213,50.81283716889986,0.1875,0.3333333333333333,0.21875,0.0,0.0006171614979391214,0.0005510370517313584,0.00116819854967048,-6.612444620776299e-05
P0A749,15333.159242828799,418,36.68219914552344,0.37168141592920356,0.17482517482517482,0.055944055944055944,-0.011961722488038277,0.00028044229756644766,0.0002918889219569149,0.0005723312195233625,1.1446624390467253e-05
P0ACH5,6813.46125488553,116,58.736734955909746,0.0,0.3424657534246575,0.2465753424657534,0.00862068965517241,0.0009661117717003568,0.0014120095124851367,0.0023781212841854932,0.0004458977407847799
P0A884,13234.400078703287,263,50.32091284678056,0.35294117647058826,0.25,0.18181818181818182,-0.0038022813688212975,0.0004626349954459368,0.00047709233905362234,0.0009397273344995591,1.4457343607685545e-05
P23256,15043.134756076573,361,41.670733396334,0.18333333333333332,0.2619047619047619,0.25,-0.002770083102493076,0.00029926105539398865,0.0002762409742098357,0.0005755020296038244,-2.302008118415294e-05
P22259,19891.79080764062,537,37.04244098257099,0.1984126984126984,0.26506024096385544,0.19879518072289157,0.022346368715083796,0.00022887342259396814,0.0002150023060731216,0.0004438757286670897,-1.3871116520846536e-05
P36683,32604.798619173962,862,37.82459236563105,0.2,0.21508379888268156,0.15363128491620112,0.01160092807424594,0.00014803968540221037,0.0001345815321838276,0.000282621217586038,-1.345815321838277e-05
P07813,37658.5535561989,813,46.320484078965436,0.2,0.3717948717948718,0.4230769230769231,0.032051282051282055,0.0007396449704142011,0.0008629191321499013,0.0016025641025641025,0.00012327416173570028
P45748,9199.26669395907,184,49.996014641081906,0.375,0.3333333333333333,0.6666666666666666,0.0,0.003569303985722784,0.000594883997620464,0.004164187983343248,-0.00297441998810232
P77454,12415.521813972973,309,40.17968224586723,0.175,0.21794871794871795,0.20512820512820512,0.0,0.00028277877274012625,0.00020946575758527876,0.0004922445303254051,-7.331301515484749e-05
P68919,5951.020627722308,94,63.30873008215221,0.34146341463414637,0.3,0.4,0.05319148936170213,0.0011317338162064282,0.0019239474875509279,0.0030556813037573563,0.0007922136713444997
P0A9B6,14812.185533285163,324,45.71662201631223,0.46153846153846156,0.26666666666666666,0.6,0.0,0.0013850415512465374,0.0034626038781163434,0.004847645429362881,0.002077562326869806
P00894,9508.501633156391,163,58.33436584758522,0.3939393939393939,0.2653061224489796,0.3469387755102041,-0.03680981595092024,0.0007151191237908841,0.0007903948210320297,0.001505513944822914,7.527569724114565e-05
Q46865,6213.817598306281,97,64.05997524027094,0.3,0.2,0.4,0.0,0.0009565309809756615,0.001275374641300882,0.002231905622276544,0.0003188436603252206
P32099,15753.286390881698,337,46.745656946236494,0.21875,0.2807017543859649,0.21929824561403508,-0.03560830860534125,0.00037862444857311413,0.00037862444857311413,0.0007572488971462283,0.0
P0CE47,18240.45325806841,392,46.531768515480636,0.2653061224489796,0.32653061224489793,0.22448979591836735,0.0,0.00038395460224906295,0.00035141607663473557,0.0007353706788837985,-3.253852561432738e-05
P0A998,8773.192059789162,161,54.491876147758774,0.0,0.34375,0.1953125,0.03105590062111801,0.0009258902048532078,0.0006172601365688052,0.001543150341422013,-0.0003086300682844026
P12295,10445.11073066934,222,47.050048336348375,0.08,0.23809523809523808,0.2619047619047619,-0.004504504504504507,0.00032464897329762194,0.0005884262641019398,0.0009130752373995618,0.0002637772908043179
P24224,7074.742831486119,125,56.59794265188895,0.3783783783783784,0.2857142857142857,0.19642857142857142,-0.032,0.0008319999999999998,0.001216,0.002048,0.0003840000000000002
P0AG18,9509.584328733481,158,60.18724258692077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0A9H1,8555.040014730403,165,51.84872736200244,0.06896551724137931,0.3787878787878788,0.25757575757575757,0.0,0.0005142332415059688,0.0006611570247933885,0.0011753902662993572,0.0001469237832874197
Q46877,16453.92238964489,399,41.23790072592704,0.18,0.2980132450331126,0.2251655629139073,-0.017543859649122806,0.00033291248170551693,0.00032034974654681817,0.0006532622282523352,-1.2562735158698761e-05
Q46897,11163.660436158612,193,57.84280018735032,0.0,0.5,0.5,-0.034482758620689655,0.0,0.0023781212841854932,0.0023781212841854932,0.0023781212841854932
P0A8D6,8401.176647537715,171,49.12968799729658,0.0,0.0,1.0,0.0,0.0014792899408284025,0.0,0.0014792899408284025,-0.0014792899408284025
P76502,7133.73203797989,156,45.72905152551212,0.24242424242424243,0.3114754098360656,0.2459016393442623,-0.01282051282051282,0.0006985535831689677,0.0002876397107166338,0.0009861932938856014,-0.00041091387245233396
P0A763,7553.171051012417,142,53.191345429664906,0.21428571428571427,0.27586206896551724,0.29310344827586204,-0.028169014084507043,0.0007934933544931561,0.0007439000198373338,0.00153739337433049,-4.959333465582227e-05
P0AG74,6549.9735683565805,118,55.508250579293055,0.358974358974359,0.17142857142857143,0.37142857142857144,-0.05932203389830509,0.000790002872737719,0.0013645504165469694,0.0021545532892846882,0.0005745475438092504
P0AB74,11955.772189903111,273,43.794037325652425,0.25,0.25,0.4411764705882353,0.0,0.0007351396765385423,0.0007876496534341526,0.0015227893299726949,5.250997689561026e-05
P23874,18545.40614906664,431,43.02878456860009,0.4,0.3548387096774194,0.2903225806451613,-0.037383177570093455,0.0008734387282732115,0.0011354703467551749,0.0020089090750283864,0.00026203161848196337
D3QT67,6208.710934497755,97,64.00732922162635,0.4117647058823529,0.23684210526315788,0.4473684210526316,0.02061855670103093,0.0014879370815176957,0.0014879370815176957,0.0029758741630353915,0.0
P30125,16000.035474299211,363,44.07723271156807,0.2,0.26011560693641617,0.19653179190751446,-0.024793388429752067,0.0003490957660754806,0.00030356153571780924,0.0006526573017932897,-4.5534230357671375e-05
P0A9S1,15382.331592138982,373,41.239494885091105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0AFW0,8626.689907982996,141,61.18219792895742,0.38235294117647056,0.2916666666666667,0.4583333333333333,-0.030303030303030304,0.0005101520253035404,0.001224364860728497,0.0017345168860320376,0.0007142128354249566
P0ACC7,21388.722453018996,449,47.63635290204676,0.27450980392156865,0.2857142857142857,0.18681318681318682,-0.004464285714285712,0.00026407047193877553,0.00027403539540816324,0.0005381058673469388,9.964923469387712e-06
P78055,10940.612580202482,220,49.730057182738555,0.07894736842105263,0.3162393162393162,0.3333333333333333,0.022727272727272728,0.0003512396694214876,0.0003512396694214876,0.0007024793388429753,0.0
P0AFR4,10075.156018042602,199,50.62892471378192,0.4,0.5833333333333334,0.3333333333333333,0.020833333333333332,0.0013020833333333333,0.0013020833333333333,0.002604166666666667,0.0
P0A7A9,8398.38800271948,168,49.990404778092135,0.375,0.6666666666666666,0.3333333333333333,0.010309278350515465,0.0011690934211924752,0.0005314061005420342,0.0017004995217345094,-0.0006376873206504409
P41407,9850.928930937453,197,50.004715385469304,0.16666666666666666,0.23076923076923078,0.6923076923076923,0.0,0.0017236426314277509,0.0011490950876185005,0.002872737719046251,-0.0005745475438092504
P39371,14605.190643056558,339,43.08315823910489,0.38636363636363635,0.3333333333333333,0.0,0.07920792079207921,0.0006862072345848446,0.0007842368395255368,0.0014704440741103815,9.802960494069218e-05
P32156,7012.085657657032,104,67.42390055439454,0.5333333333333333,0.29411764705882354,0.4411764705882353,-0.019230769230769232,0.001201923076923077,0.0010170118343195266,0.002218934911242604,-0.00018491124260355037
P17443,15466.361735212638,351,44.063708647329456,0.21818181818181817,0.31097560975609756,0.1951219512195122,-0.017094017094017096,0.00020292043084065876,0.00033278950657868037,0.0005357099374193391,0.0001298690757380216
P0A715,12528.394586390368,266,47.09922776838484,0.15555555555555556,0.35443037974683544,0.2911392405063291,0.048780487804878044,0.00047590719809637125,0.0005472932778108269,0.0010232004759071981,7.138607971445563e-05
P0A9Q9,16725.000412892296,356,46.980338238461506,0.2903225806451613,0.4421052631578947,0.35789473684210527,-0.025974025974025972,0.0004685069620134556,0.00029984445568861153,0.0007683514177020671,-0.00016866250632484406
P77731,8918.738956465348,152,58.67591418727202,0.0,0.5,0.5,0.0,0.0023781212841854932,0.0,0.0023781212841854932,-0.0023781212841854932
P37128,10773.291066285828,175,61.56166323591902,0.4857142857142857,0.4117647058823529,0.4117647058823529,0.007407407407407411,0.0010425240054869685,0.0009327846364883402,0.0019753086419753087,-0.00010973936899862828
P0A823,11481.854464145184,232,49.4907520006258,0.4857142857142857,0.5,0.4375,0.0,0.0006805293005671077,0.000831758034026465,0.0015122873345935726,0.00015122873345935726
P78067,18229.235602000885,411,44.353371294406045,0.2,0.28448275862068967,0.3017241379310345,0.030470914127423823,0.0003222811365781417,0.0003529745781570123,0.000675255714735154,3.069344157887062e-05
P31658,12485.48319932219,272,45.90251176221393,0.42105263157894735,0.5,0.4,0.03125,0.001193576388888889,0.0008680555555555555,0.0020616319444444445,-0.0003255208333333335
P32718,13595.343526502293,270,50.353124172230714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P0AGJ7,8178.030844479704,155,52.7614893192239,0.21428571428571427,0.2641509433962264,0.2641509433962264,-0.05806451612903226,0.0006243496357960458,0.0007075962539021853,0.001331945889698231,8.324661810613955e-05
P0A7I7,9246.217636086341,170,54.38951550639025,0.3181818181818182,0.3275862068965517,0.2413793103448276,-0.023529411764705882,0.0007612456747404844,0.000657439446366782,0.0014186851211072664,-0.00010380622837370245
P36767,17948.564541656055,289,62.105759659709534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P16685,9582.094978478759,144,66.54232623943582,0.45,0.3380281690140845,0.36619718309859156,-0.09027777777777778,0.0006751543209876543,0.0008198302469135802,0.0014949845679012345,0.00014467592592592592
P27245,9856.369169820518,138,71.42296499869941,0.45454545454545453,0.3488372093023256,0.38372093023255816,0.028985507246376815,0.0006826296996429323,0.000945179584120983,0.0016278092837639152,0.00026254988447805075
P06988,21438.45436911029,427,50.20715308925127,0.0,0.2,0.7,0.0,0.0,0.0,0.0,0.0
P0ADR6,17043.83331625527,355,48.010798073958505,0.3333333333333333,0.35185185185185186,0.3148148148148148,-0.006410256410256401,0.0008218277449046679,0.0008218277449046679,0.0016436554898093358,0.0
P0A959,17390.795178526474,404,43.04652271912494,0.14285714285714285,0.2988505747126437,0.22413793103448276,0.0024752475247524705,0.00029408881482207626,0.00030634251543966277,0.0006004313302617391,1.2253700617586509e-05
P06149,20420.568148854654,502,40.67842260728019,0.2222222222222222,0.29292929292929293,0.35353535353535354,-0.022508038585209,0.00043423868653136343,0.00043423868653136343,0.0008684773730627269,0.0
P0A7A5,9453.506472737892,207,45.66911339486904,0.32142857142857145,0.2602739726027397,0.2054794520547945,-0.05314009661835749,0.0005134308852015215,0.0005834441877290019,0.0010968750729305234,7.001330252748034e-05
P0A955,9543.270090363554,213,44.804084931284294,0.05555555555555555,0.32978723404255317,0.2765957446808511,0.028169014084507043,0.00044082964138508676,0.00039674667724657806,0.0008375763186316647,-4.40829641385087e-05
P76204,11739.541725035364,236,49.74382086879392,0.1509433962264151,0.34951456310679613,0.2912621359223301,-0.008474576271186439,0.0003770468256248205,0.0003770468256248205,0.000754093651249641,0.0
P24232,18373.26182425869,396,46.39712581883508,0.2631578947368421,0.30337078651685395,0.24719101123595505,0.015151515151515152,0.00029971431486583,0.00029333741454953577,0.0005930517294153657,-6.376900316294222e-06
P61949,8086.330503985774,175,46.20760287991871,0.2894736842105263,0.328125,0.234375,0.02857142857142857,0.001142857142857143,0.0004897959183673469,0.0016326530612244896,-0.000653061224489796
P0ACX9,3890.5897376030202,40,97.2647434400755,0.5882352941176471,0.4,0.4,0.024999999999999994,0.00125,0.003125,0.004375,0.0018750000000000001
P76049,12341.518929152813,306,40.33176120638174,0.23728813559322035,0.28,0.192,-0.0032679738562091526,0.00035242855312059464,0.0002883506343713956,0.0006407791874919902,-6.407791874919901e-05
P37747,18083.51622153534,367,49.273886162221636,0.24358974358974358,0.328125,0.1796875,0.057220708446866476,0.00036380105279569975,0.0004231971430480589,0.0007869981958437587,5.939609025235916e-05
P16686,8008.71778280505,167,47.95639390901228,0.0,0.2,0.8,-0.07692307692307693,0.0,0.00591715976331361,0.00591715976331361,0.00591715976331361
P76329,12047.819030087963,232,51.930254440034325,0.23404255319148937,0.3655913978494624,0.23655913978494625,-0.012931034482758622,0.0005016349583828775,0.0003530023781212842,0.0008546373365041618,-0.00014863258026159333
P0ABS1,9967.873234323672,145,68.74395334016326,0.5,0.375,0.3541666666666667,-0.034482758620689655,0.001379310344827586,0.0011414982164090369,0.0025208085612366225,-0.00023781212841854924
P0A729,9586.310989600057,192,49.92870307083363,0.2692307692307692,0.3181818181818182,0.21212121212121213,-0.031249999999999993,0.0006510416666666667,0.0006781684027777778,0.0013292100694444445,2.7126736111111015e-05
P33012,9173.210723945971,155,59.182004670619165,0.27419354838709675,0.2222222222222222,0.4166666666666667,0.04516129032258065,0.0009157127991675337,0.00045785639958376693,0.0013735691987513008,-0.0004578563995837668
P0AA37,11528.48705427856,209,55.1602251400888,0.0,0.0,0.0,0.0,0.005,0.0,0.005,-0.005
P38051,18269.859296180002,429,42.58708460648019,0.2185430463576159,0.29850746268656714,0.22388059701492538,-0.046620046620046623,0.0002553778777555001,0.00030428002455974484,0.000559657902315245,4.890214680424473e-05
P37634,13036.914896262246,279,46.727293534990125,0.18181818181818182,0.24509803921568626,0.20588235294117646,-0.01433691756272401,0.00038540100975064555,0.0005395614136509037,0.0009249624234015493,0.00015416040390025816
P0A962,14962.991111323516,330,45.342397307040955,0.3037974683544304,0.32098765432098764,0.20987654320987653,-0.01792114695340502,0.0003340142084505595,0.00035970760910060255,0.0006937218175511621,2.5693400650043062e-05
P00934,15734.77576182899,428,36.76349477062848,0.12,0.26288659793814434,0.13917525773195877,0.011682242990654207,0.00027840859463708616,0.00025111363437854836,0.0005295222290156345,-2.7294960258537806e-05
P22256,18400.477367516512,425,43.295240864744734,0.21518987341772153,0.2824858757062147,0.23728813559322035,0.0023529411764705854,0.0002657439446366782,0.00027681660899653976,0.000542560553633218,1.107266435986155e-05
P37146,12633.327734430339,284,44.483548360670206,0.0,0.25892857142857145,0.16964285714285715,0.0176056338028169,0.00043394167823844476,0.00032235667526284465,0.0007562983535012895,-0.00011158500297560011
P0A722,11808.183600148584,262,45.06940305400223,0.358974358974359,0.35555555555555557,0.24444444444444444,-0.019083969465648852,0.00036419789056581784,0.0004953091311695123,0.0008595070217353301,0.00013111124060369446
P0AC13,12760.351572829783,282,45.24947366251696,0.09523809523809523,0.33587786259541985,0.2366412213740458,0.0,0.0004149690659423571,0.00042754388612242843,0.0008425129520647855,1.2574820180071325e-05
P52045,13189.510350494204,256,51.52152480661798,0.4117647058823529,0.4375,0.3125,0.0,0.000991866693116445,0.0013886133703630231,0.002380480063479468,0.00039674667724657817
P23869,7300.080785795981,163,44.785771691999884,0.31666666666666665,0.36,0.16,0.03680981595092024,0.0006774812751703112,0.0006774812751703113,0.0013549625503406224,1.0842021724855044e-19
P61517,12179.288728188205,214,56.91256415041217,0.26666666666666666,0.32432432432432434,0.27927927927927926,-0.014018691588785048,0.0005458992051707572,0.0006114071097912482,0.0011573063149620054,6.550790462049095e-05
P0AES2,16611.887388794814,429,38.722348225628934,0.4722222222222222,0.42857142857142855,0.39285714285714285,0.022727272727272728,0.0007747933884297521,0.0010330578512396695,0.0018078512396694215,0.00025826446280991736
P28905,7697.411768240669,147,52.36334536218142,0.2777777777777778,0.3469387755102041,0.24489795918367346,-0.04081632653061224,0.0008792632699338239,0.0008329862557267804,0.0017122495256606043,-4.627701420704348e-05
P07013,6830.471813394361,97,70.41723518963258,0.375,0.0,0.0,-0.08333333333333333,0.0008680555555555555,0.0026041666666666665,0.003472222222222222,0.001736111111111111
P0AB87,10081.6418931064,206,48.94000918983689,0.05714285714285714,0.3076923076923077,0.23076923076923078,-0.004854368932038833,0.0004712979545668772,0.0005891224432085964,0.0010604203977754737,0.00011782448864171925
P12758,11529.621238023272,250,46.118484952093084,0.2535211267605634,0.25882352941176473,0.23529411764705882,-0.016,0.00041600000000000003,0.00041600000000000003,0.000832,0.0
P0AA04,4848.392614041959,85,57.03991310637599,0.30434782608695654,0.27586206896551724,0.3103448275862069,0.07058823529411765,0.001107266435986159,0.0009688581314878893,0.002076124567474048,-0.00013840830449826972
P0A901,8650.737137108035,168,51.4924829589764,0.3157894736842105,0.34782608695652173,0.391304347826087,-0.023809523809523808,0.0006023242630385487,0.0007794784580498865,0.0013818027210884354,0.0001771541950113378
P64559,5784.088091488116,89,64.98975383694513,0.0,0.2833333333333333,0.3,-0.07865168539325842,0.0018937002903673778,0.001767453604342886,0.0036611538947102637,-0.00012624668602449177
P65870,7060.449429536227,117,60.345721619967755,0.4523809523809524,0.3055555555555556,0.3333333333333333,0.01709401709401709,0.000949667616334283,0.0012418730367448317,0.0021915406530791147,0.00029220542041054863
P0ABD3,8875.552680246281,157,56.532182676727906,0.0,0.30327868852459017,0.2459016393442623,0.0,0.001217087914317011,0.0008113919428780073,0.0020284798571950182,-0.00040569597143900364
P16456,14162.718110857868,319,44.39723545723469,0.2948717948717949,0.30973451327433627,0.17699115044247787,0.0,0.00035377010839123045,0.00029480842365935865,0.000648578532050589,-5.8961684731871796e-05
P0ACY1,10500.30091948819,177,59.323734008407854,0.25806451612903225,0.28205128205128205,0.3333333333333333,-0.04242424242424242,0.0006611570247933884,0.0006978879706152432,0.0013590449954086316,3.673094582185487e-05
P23843,22111.077443225382,517,42.76804147625799,0.3739130434782609,0.23333333333333334,0.2388888888888889,0.04448742746615088,0.00023569993527604953,0.00024318247290386065,0.00047888240817991015,7.48253762781112e-06
P0A799,16591.05854186472,386,42.982016947836065,0.16666666666666666,0.2611464968152866,0.21656050955414013,0.046632124352331605,0.00035571424736234526,0.00030202153077934975,0.0006577357781416951,-5.369271658299551e-05
P0AEN1,11464.080053595664,226,50.726017936264,0.4,0.0,0.0,-0.03076923076923077,0.0016568047337278107,0.0014201183431952664,0.0030769230769230774,-0.0002366863905325443
P15034,19796.017454486027,439,45.09343383709801,0.23529411764705882,0.35,0.3,-0.06048387096774194,0.0005202913631633715,0.0005528095733610822,0.0010731009365244537,3.2518210197710626e-05
P17993,9814.143745013425,217,45.22646887102961,0.2857142857142857,0.2962962962962963,0.25925925925925924,0.0,0.000717128617017462,0.0006454157553157159,0.001362544372333178,-7.171286170174612e-05
P21165,19741.10944271834,441,44.76442050503025,0.14473684210526316,0.28402366863905326,0.20118343195266272,0.004535147392290252,0.0002725201947748109,0.0002879458661771587,0.0005604660609519696,1.542567140234779e-05
P0AFP6,11342.542040932773,243,46.67712774046409,0.6666666666666666,0.3,0.55,0.039473684210526314,0.0013850415512465372,0.001038781163434903,0.0024238227146814403,-0.0003462603878116341
Q93K97,11875.119036848697,202,58.78771800420147,0.3670886075949367,0.3090909090909091,0.2909090909090909,-0.05445544554455445,0.0007842368395255367,0.0006126850308793255,0.0013969218704048623,-0.00017155180864621112
P0AB83,10709.42083167019,211,50.75554896526156,0.0,0.296875,0.2265625,0.023696682464454978,0.000494148828642663,0.0006738393117854495,0.0011679881404281125,0.00017969048314278656
P66817,9866.899440616307,193,51.12383129853009,0.17391304347826086,0.3119266055045872,0.26605504587155965,-0.04145077720207254,0.0005100808075384573,0.0005100808075384573,0.0010201616150769146,0.0
P0AG82,13354.337398435631,321,41.60229719138826,0.18055555555555555,0.23387096774193547,0.24193548387096775,0.08411214953271028,0.0003202608670335109,0.0003202608670335109,0.0006405217340670219,0.0
P37025,9770.604071762864,169,57.81422527670334,0.6666666666666666,0.3870967741935484,0.5161290322580645,-0.06818181818181818,0.0010330578512396695,0.0012913223140495868,0.0023243801652892563,0.00025826446280991736
P0A6M4,8106.64737754494,145,55.907912948585796,0.4,0.3235294117647059,0.2647058823529412,-0.04827586206896552,0.0008561236623067776,0.0006183115338882283,0.0014744351961950058,-0.00023781212841854935
P76562,29986.749829390665,648,46.27584850214609,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
P0AGC3,29003.616049567056,618,46.93141755593375,0.0,0.2511520737327189,0.1935483870967742,-0.03398058252427185,0.00017804589394748694,0.00019113750379656688,0.00036918339774405376,1.3091609849079941e-05
P64618,5547.260675853195,88,63.03705313469539,0.0,0.2777777777777778,0.4444444444444444,0.0,0.005353955978584177,0.001189767995240928,0.006543723973825104,-0.004164187983343249
Q46893,11740.565089775353,225,52.18028928789046,0.22807017543859648,0.23684210526315788,0.25,-0.048888888888888885,0.0004938271604938272,0.0006123456790123457,0.0011061728395061728,0.00011851851851851856
P0A6R0,13328.306871173792,317,42.04513208572174,0.2125,0.3203125,0.171875,-0.012618296529968456,0.0003383454905512046,0.0002885888007642628,0.0006269342913154674,-4.975668978694184e-05
P52061,10498.426083695867,205,51.211834554613986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P52129,17687.051863396155,335,52.797169741481056,0.0,0.2857142857142857,0.7142857142857143,-0.030303030303030304,0.0018365472910927456,0.0027548209366391185,0.004591368227731864,0.0009182736455463729
P25746,10643.454679219281,213,49.96927079445672,0.0,0.2229299363057325,0.2229299363057325,-0.03755868544600939,0.000264497784831052,0.00046287112345434105,0.000727368908285393,0.00019837333862328903
P0ACB2,14949.236393635225,323,46.28246561496974,0.16071428571428573,0.3161764705882353,0.23529411764705882,-0.024767801857585134,0.0004409128813656797,0.000392987568173758,0.0008339004495394377,-4.792531319192171e-05
P77499,12075.211132952632,244,49.48857021701899,0.328125,0.25842696629213485,0.2247191011235955,0.008196721311475405,0.0006046761623219564,0.0004703036818059661,0.0010749798441279225,-0.00013437248051599029
P0A9T6,7377.383790504775,102,72.3272920637723,0.0,0.3150684931506849,0.3972602739726027,-0.03921568627450981,0.0015378700499807767,0.001057285659361784,0.0025951557093425604,-0.0004805843906189927
P0A9R4,5972.001940281403,109,54.78900862643489,0.28,0.23529411764705882,0.29411764705882354,-0.027522935779816515,0.0017675279858597763,0.0008416799932665601,0.0026092079791263365,-0.0009258479925932162
P0C960,9631.247440669442,190,50.690776003523375,0.3333333333333333,0.20833333333333334,0.23333333333333334,0.010526315789473682,0.0004709141274238227,0.0006371191135734072,0.0011080332409972298,0.0001662049861495845
P67910,11952.970689460502,272,43.944745181840084,0.23529411764705882,0.21428571428571427,0.5357142857142857,0.0,0.002023950075898128,0.000674650025299376,0.002698600101197504,-0.001349300050598752
P0AG86,7884.3489865653355,134,58.83842527287564,0.4666666666666667,0.2727272727272727,0.3181818181818182,-0.007462686567164178,0.0007239919803965248,0.00033415014479839606,0.001058142125194921,-0.00038984183559812876
P0ACA1,10911.06568799118,201,54.28390889547851,0.38461538461538464,0.22340425531914893,0.30851063829787234,-0.022988505747126436,0.0007266481701677897,0.0005284713964856652,0.001255119566653455,-0.00019817677368212444
P76458,10712.313957936682,217,49.36550211030729,0.19047619047619047,0.38095238095238093,0.30952380952380953,-0.03968253968253968,0.0005668934240362811,0.0005668934240362811,0.0011337868480725622,0.0
P77781,7438.804978335315,136,54.697095428936144,0.42592592592592593,0.4074074074074074,0.1111111111111111,-0.029411764705882353,0.0007569204152249136,0.0009731833910034603,0.001730103806228374,0.00021626297577854667
P08179,10458.010973702574,209,50.038330017715666,0.1346153846153846,0.32432432432432434,0.21621621621621623,-0.019138755980861243,0.0005265447219614935,0.0005723312195233626,0.001098875941484856,4.578649756186912e-05
P24203,15286.65637652376,317,48.22289077767748,0.18947368421052632,0.2736842105263158,0.2736842105263158,-0.015772870662460567,0.00045776154603986507,0.00033834549055120457,0.0007961070365910697,-0.0001194160554886605
P0A6C1,11999.851185457961,285,42.10474100160688,0.07317073170731707,0.32,0.2,-0.0035087719298245654,0.00045552477685441674,0.000443213296398892,0.0008987380732533087,-1.2311480455524742e-05
P06968,8793.413084875247,136,64.65744915349445,0.3333333333333333,0.14285714285714285,0.5714285714285714,0.0,0.0007028546712802769,0.0005406574394463668,0.0012435121107266436,-0.00016219723183391003
P0AC65,5131.363712746688,76,67.51794358877221,0.29411764705882354,0.25,0.39285714285714285,-0.10526315789473684,0.0012119113573407201,0.0015581717451523547,0.002770083102493075,0.0003462603878116345
P21338,11378.391741832562,245,46.442415272785965,0.175,0.3113207547169811,0.16037735849056603,-0.008163265306122457,0.00043315285297792583,0.0005497709287796751,0.000982923781757601,0.00011661807580174929
P69783,6519.972013348718,150,43.46648008899145,0.27692307692307694,0.2857142857142857,0.42857142857142855,0.06666666666666667,0.0010666666666666667,0.0006666666666666666,0.0017333333333333333,-0.0004000000000000001
P0AG80,17141.497357681626,418,41.0083668844058,0.1323529411764706,0.2692307692307692,0.16826923076923078,0.059808612440191394,0.000274718985371214,0.00028044229756644766,0.0005551612829376617,5.723312195233653e-06
P76116,14765.229639513043,318,46.43153974689636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P00370,19058.105442220225,442,43.11788561588286,0.1506849315068493,0.248868778280543,0.20361990950226244,0.0,0.00024057656477140108,0.0002610511660285416,0.0005016277307999426,2.047460125714052e-05
P0A858,11791.49075706554,255,46.24114022378643,0.05555555555555555,0.25396825396825395,0.2698412698412698,0.03137254901960784,0.0004459823144944252,0.0004459823144944252,0.0008919646289888506,0.0
P16688,13455.488550549622,277,48.57577094061236,0.2545454545454545,0.26506024096385544,0.26506024096385544,-0.03610108303249097,0.00048221663256395883,0.0003909864588356423,0.0008732030913996011,-9.123017372831654e-05
P27828,17885.09377564701,366,48.86637643619401,0.0,0.2,0.8,0.07142857142857142,0.0,0.00510204081632653,0.00510204081632653,0.00510204081632653
P0AEI6,8454.317014052482,150,56.362113427016546,0.36363636363636365,0.23529411764705882,0.20588235294117646,-0.013333333333333332,0.0008444444444444444,0.0006666666666666666,0.001511111111111111,-0.00017777777777777779
P0AG16,21371.92922528265,492,43.438880539192375,0.1565217391304348,0.2926829268292683,0.20121951219512196,-0.044715447154471545,0.0002643928878313174,0.0002561306100865887,0.0005205234979179061,-8.262277744728675e-06
P0ACS9,11891.387923013983,207,57.44631846866658,0.0,0.35251798561151076,0.2158273381294964,-0.019323671497584544,0.000653457490256482,0.0006067819552381618,0.0012602394454946438,-4.667553501832016e-05
P0A8U0,9608.35327348312,181,53.08482471537636,0.2765957446808511,0.2833333333333333,0.2833333333333333,0.0055248618784530384,0.0007325783706236073,0.0005494337779677054,0.0012820121485913128,-0.0001831445926559019
P0AFI0,22070.048531474138,547,40.347437900318354,0.13402061855670103,0.27165354330708663,0.19291338582677164,-0.012797074954296161,0.00018047585467014692,0.00017379156375643782,0.00035426741842658474,-6.684290913709103e-06
P68661,4567.668122329856,80,57.095851529123195,0.0,0.6666666666666666,0.3333333333333333,-0.13333333333333333,0.0011111111111111111,0.0044444444444444444,0.005555555555555556,0.003333333333333333
P21889,28512.924304739758,585,48.74004154656369,0.272108843537415,0.26865671641791045,0.2537313432835821,-0.018803418803418806,0.00024253049894075535,0.00023084228212433343,0.00047337278106508875,-1.1688216816421927e-05
P75791,16665.802211417344,397,41.97935065848198,0.6666666666666666,0.4675324675324675,0.5194805194805194,-0.025862068965517238,0.0010404280618311534,0.0011890606420927466,0.0022294887039239,0.00014863258026159322
P0AB26,10085.671199003418,164,61.4979951158745,0.0,0.0,0.0,0.0,0.0,0.125,0.125,0.125
P0A9W3,28568.169594008068,528,54.10638180683346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
